Year Month,State,Countym,Industry,Suspicious Activity,Count
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,28
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Credit/Debit Card,1
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,8
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,3
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Other Casinos,13
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Other Identification Documentation,2
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,1
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Other Structuring,12
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,1
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,28
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Suspicious Exchange of Currencies,1
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Suspicious Use of Third-Party Transactors (Straw-Man),1
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,5
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,25
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,1
2017,California,"Sacramento County, CA",Casino/Card Club - Card Club,[Total],156
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,3
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,4
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,10
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,1
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Casinos,20
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Structuring,1
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,19
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),15
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,9
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,10
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,[Total],93
2017,California,"Sacramento County, CA",[Total],[Total],249
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,85
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,38
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Bribery or Gratuity,2
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Check,10
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,5
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,26
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,2
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,107
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Inquiry about End of Business Day,1
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,66
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,211
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),2
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,1
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,2
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,133
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,26
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,2
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,6
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,50
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,5
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,184
2017,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],966
2017,California,"San Bernardino County, CA",[Total],[Total],966
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,14
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,45
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,4
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,1
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,6
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Casinos,6
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Identification Documentation,2
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,1
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Structuring,6
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,6
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,4
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious Intra-Casino Funds Transfers,23
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious Use of Multiple Accounts,2
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious use of multiple transaction locations,1
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious Use of Noncash Monetary Instruments,9
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious Use of Third-Party Transactors (Straw-Man),11
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,2
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,11
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,10
2017,California,"San Diego County, CA",Casino/Card Club - Card Club,[Total],164
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,Suspicion Concerning the Source of Funds,1
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,Suspicious Use of Multiple Accounts,1
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,Suspicious Use of Noncash Monetary Instruments,1
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,Transaction Out of Pattern for Customer(s),1
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,Transaction(s) Below BSA Recordkeeping Threshold,1
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,Transaction(s) Below CTR Threshold,1
2017,California,"San Diego County, CA",Casino/Card Club - Other Casino/Card Club,[Total],6
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,6
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,31
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Bribery or Gratuity,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Check,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Credit/Debit Card,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,3
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Inquiry about End of Business Day,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Known or Suspected Terrorist/Terrorist Organization,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,61
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Multiple Individuals with Same or Similar Identities,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Other Casinos,34
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,3
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Other Structuring,54
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,9
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,12
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,5
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,8
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Counter Checks or Markers,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Informal Value Transfer System,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,4
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Transaction Out of Pattern for Customer(s),2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,4
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,23
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,8
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,[Total],286
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Account Takeover,10
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,7
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,29
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Check,27
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,22
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,27
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,9
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Elder Financial Exploitation,3
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,2
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,16
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Forgeries,11
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,13
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Inquiry about End of Business Day,5
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,63
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,2
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,51
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),12
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,6
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,6
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,24
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,27
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,32
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,53
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,3
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,40
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,11
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Counter Checks or Markers,2
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,1
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Third-Party Transactors (Straw-Man),2
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),3
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,9
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,40
2017,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],571
2017,California,"San Diego County, CA",[Total],[Total],"1,027"
2017,California,"San Francisco County, CA",Casino/Card Club - Other Casino/Card Club,Suspicious Use of Noncash Monetary Instruments,1
2017,California,"San Francisco County, CA",Casino/Card Club - Other Casino/Card Club,Unlicensed or Unregistered MSB,1
2017,California,"San Francisco County, CA",Casino/Card Club - Other Casino/Card Club,[Total],2
2017,California,"San Francisco County, CA",[Total],[Total],2
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,ACH,1
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,9
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,18
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Changes Spelling or Arrangement of Name,1
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,3
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,1
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,5
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Other Casinos,1
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Other Structuring,5
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,2
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Suspicious Exchange of Currencies,1
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,3
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,6
2017,California,"San Joaquin County, CA",Casino/Card Club - Card Club,[Total],56
2017,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2017,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,2
2017,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,1
2017,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,[Total],4
2017,California,"San Joaquin County, CA",[Total],[Total],60
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,25
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,54
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Counterfeit Instrument,1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Credit/Debit Card,1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,12
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Embezzlement/Theft/Disappearance of Funds,1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Forgeries,1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,2
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Other Casinos,7
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Other Fraud (Type),1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Other Identification Documentation,8
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Other Money Laundering,5
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,22
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Other Structuring,6
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,6
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,39
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,14
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Suspicious Use of Noncash Monetary Instruments,3
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Suspicious Use of Third-Party Transactors (Straw-Man),2
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,5
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,94
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,28
2017,California,"San Mateo County, CA",Casino/Card Club - Card Club,[Total],339
2017,California,"San Mateo County, CA",Casino/Card Club - Other Casino/Card Club,Transaction(s) Below CTR Threshold,1
2017,California,"San Mateo County, CA",Casino/Card Club - Other Casino/Card Club,[Total],1
2017,California,"San Mateo County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2017,California,"San Mateo County, CA",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,1
2017,California,"San Mateo County, CA",Casino/Card Club - State Licensed Casino,Other Casinos,1
2017,California,"San Mateo County, CA",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,1
2017,California,"San Mateo County, CA",Casino/Card Club - State Licensed Casino,[Total],4
2017,California,"San Mateo County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,1
2017,California,"San Mateo County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],1
2017,California,"San Mateo County, CA",[Total],[Total],345
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,3
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Check,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,2
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,3
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,4
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Elder Financial Exploitation,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,5
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Inquiry about End of Business Day,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,8
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,7
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,5
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,4
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,13
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,2
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),2
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,1
2017,California,"Santa Barbara County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],70
2017,California,"Santa Barbara County, CA",[Total],[Total],70
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,48
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Check,1
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Credit/Debit Card,2
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,2
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,1
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,16
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Other Casinos,4
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Other Identification Documentation,1
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,13
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,89
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Suspicious use of multiple transaction locations,1
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,7
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,141
2017,California,"Santa Clara County, CA",Casino/Card Club - Card Club,[Total],328
2017,California,"Santa Clara County, CA",[Total],[Total],328
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Check,13
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,12
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,2
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,2
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Forgeries,4
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,2
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,4
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,2
2017,California,"Shasta County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],48
2017,California,"Shasta County, CA",[Total],[Total],48
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2017,California,"Sonoma County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,2
